"season","first_name","last_name","position","origin","destination","transfer_date","rating","stars","eligibility"
2023,"Roderick","Hopes","S","Tulsa","Louisiana Tech",2022-12-05,NA,3,"Immediate"
2023,"Adari","Haulcy","S","New Mexico","Houston",2022-12-09,0.88,3,"Immediate"
2023,"Travion","Brown","LB","Washington State","Arizona State",2022-12-02,0.84,3,"Immediate"
2023,"Ryan","Sanborn","P","Stanford","Texas",2022-11-30,0.84,3,"Immediate"
2023,"Alec","Bank","OT","Harvard","Stanford",2022-11-21,0.84,3,"Immediate"
2023,"Tyler","Martin","LB","Arizona","Massachusetts",2022-12-05,0.84,3,"Immediate"
2023,"Caden","Davis","K","Texas A&M","Ole Miss",2022-11-28,0.83,3,"Immediate"
2023,"Jyaire","Stevens","EDGE","Lafayette","Buffalo",2022-12-08,0.83,3,"Immediate"
2023,"Peter","Kikwata","WR","Old Dominion","Georgia State",2023-04-17,0.82,3,"Immediate"
2023,"Henry","Bryant","DL","Louisville","Georgia State",2022-12-05,0.82,3,"Immediate"
2023,"Alejandro","Mata","K","Jackson State","Colorado",2022-12-20,0.81,3,"Immediate"
2023,"Syrus","Dumas","CB","New Mexico State","UTSA",2023-04-21,0.81,3,"Immediate"
2023,"Cole","Becker","K","Colorado","Utah",2023-01-03,0.79,2,"Immediate"
2023,"Darrell","Harding","WR","Duke","Buffalo",2022-11-29,0.79,2,"Immediate"
2023,"Matt","Jones","RB","Ole Miss","Ole Miss",2023-04-28,NA,2,"Immediate"
2023,"Charles","Campbell","K","Indiana","Tennessee",2022-11-28,0.78,2,"Immediate"
2023,"Aaron","Jackson","QB","Eastern Michigan","Robert Morris",2023-01-03,NA,2,"Immediate"
2023,"Tyas","Martin","DL","Colorado","Jackson State",2023-04-17,NA,3,"Immediate"
2023,"RaRa","Thomas","WR","Mississippi State","Georgia",2022-12-05,0.91,4,"Immediate"
2023,"RJ","Moten","S","Michigan","Florida",2023-04-24,0.92,4,"Immediate"
2023,"Da'Shawn","Brown","WR","App State","Alabama A&M",2022-08-09,0.81,3,"Immediate"
2023,"Griffin","Scroggs","IOL","Georgia","App State",2023-04-19,0.84,3,"Immediate"
2023,"Braylen","Ingraham","DL","Alabama","Syracuse",2022-09-22,0.84,3,"Immediate"
2023,"Tyler","Knaak","OT","Utah","Nebraska",2023-04-27,0.84,3,"Immediate"
2023,"Luke","Elzinga","P","Central Michigan","Oklahoma",2022-12-05,0.83,3,"Immediate"
2023,"Paul","Tyson","QB","Arizona State","Clemson",2022-11-28,0.83,3,"Immediate"
2023,"Brandon","Mack","EDGE","Ole Miss","Houston",2022-12-05,0.83,3,"Immediate"
2023,"Jermaine","Wiggins Jr","ATH","Arizona","Massachusetts",2022-12-06,0.82,3,"Immediate"
2023,"Jacob","Orlando","TE","Massachusetts","Buffalo",2022-11-30,0.82,3,"Immediate"
2023,"Alex","Raynor","K","Georgia Southern","Kentucky",2023-01-07,0.81,3,"Immediate"
2023,"Jackson","Paradis","RB","Buffalo","Massachusetts",2023-01-09,0.8,3,"Immediate"
2023,"Jonathan","Kim","K","North Carolina","Michigan State",2022-11-28,0.79,2,"Immediate"
2023,"Jaelon","Travis","WR","Kansas State","Incarnate Word",2021-11-30,0.79,2,"Immediate"
2023,"Darius","Bush","WR","UConn","Georgia State",2022-12-05,0.78,2,"Immediate"
2023,"Jack","Stone","K","Michigan State","Baylor",2022-12-05,0.78,2,"Immediate"
2023,"Cammon","Cooper","QB","Hawai'i","SE Louisiana",2022-12-01,NA,4,"Immediate"
2023,"Michael","Mason","DL","Wofford","Coastal Carolina",2022-11-29,NA,NA,"Immediate"
2023,"Craig","Williams","RB","Baylor","Louisiana Tech",2023-01-14,0.89,3,"Immediate"
2023,"CJ","Baskerville","S","San Diego State","Texas Tech",2022-12-07,0.89,3,"Immediate"
2023,"Emory","Jones","QB","Arizona State","Cincinnati",2022-12-13,0.84,3,"Immediate"
2023,"Trevonte","Sylvester","OT","Houston","Louisville",2023-03-11,0.84,3,"Immediate"
2023,"Nick","Gargiulo","OT","Yale","South Carolina",2022-11-22,0.84,3,"Immediate"
2023,"Aeneas","DiCosmo","LB","Stanford","Vanderbilt",2022-12-05,0.83,3,"Immediate"
2023,"Alex","Harkey","OT","Colorado","Texas State",2023-04-24,0.83,3,"Immediate"
2023,"Freddie","Brock","RB","Maine","Georgia State",2023-04-15,0.83,3,"Immediate"
2023,"Jerry","Roberts","LB","Arizona","Massachusetts",2023-01-09,0.82,3,"Immediate"
2023,"Anthony","Simpson","ATH","Arizona","Massachusetts",2022-12-13,0.82,3,"Immediate"
2023,"Mark","Vassett","P","Louisville","Colorado",2022-12-20,0.8,3,"Immediate"
2023,"Jerrod","Cameron","CB","Coastal Carolina","Massachusetts",2023-04-26,0.8,3,"Immediate"
2023,"Carter","Brown","K","Arizona State","Cincinnati",2023-01-06,0.79,2,"Immediate"
2023,"Brandon","MacKinnon","OT","Northern Illinois","Massachusetts",2022-12-13,0.79,2,"Immediate"
2023,"Wendell","Davis","LB","Northwestern","Arkansas State",2022-12-01,NA,3,"Immediate"
2023,"Ron","Carr","OT","Duke","Illinois State",2023-01-06,NA,3,"Immediate"
2023,"Deandrae","McCray","WR","Austin Peay","Texas Tech",2022-11-30,0.89,3,"Immediate"
2023,"Gunnar","Smith","QB","South Florida","UCF",2023-04-18,0.84,3,"Immediate"
2023,"Alan","Bowman","QB","Michigan","Oklahoma State",2022-12-18,0.83,3,"Immediate"
2023,"Reed","Buys","IOL","Mississippi State","South Alabama",2022-12-01,0.83,3,"Immediate"
2023,"Michael","Hayes","K","Georgia State","West Virginia",2022-12-29,0.81,3,"Immediate"
2023,"Spencer","Shrader","K","South Florida","Notre Dame",2022-12-02,0.79,2,"Immediate"
2023,"Trevor","Timmons","IOL","Charlotte","Georgia State",2023-04-17,0.78,2,"Immediate"
2023,"Armani","Diamond","CB","Auburn","UAB",2022-10-26,NA,3,"Immediate"
2023,"Kaleb","Smith","WR","Virginia Tech","Notre Dame",2022-12-05,0.91,4,"Immediate"
2023,"Edward","Czaplicki","P","Arizona State","USC",2022-12-07,0.8,3,"Immediate"
2023,"Jackson","Anderson","IOL","Colorado","UTSA",2023-04-24,0.84,3,"Immediate"
2023,"Ryan","Beckman","IOL","Akron","East Carolina",2023-01-12,0.83,3,"Immediate"
2023,"Riley","Thompson","P","Florida Atlantic","Penn State",2022-12-13,0.82,3,"Immediate"
2023,"Blake","Glessner","K","Montana State","UCLA",2022-12-31,0.8,3,"Immediate"
2023,"Taisun","Phommachanh","QB","Georgia Tech","Massachusetts",2022-12-08,0.79,2,"Immediate"
2023,"David","Kemp","K","Memphis","Minnesota",2022-12-05,0.78,2,"Immediate"
2023,"Donell","Harris","EDGE","Texas A&M","UL Monroe",2022-12-05,NA,5,"Immediate"
2023,"Nonte","Davis","WDE","UT Martin","Western Kentucky",2022-12-04,NA,3,"Immediate"
2023,"Keeyon","Stewart","CB","TCU","Arkansas",2023-01-16,0.86,3,"Immediate"
2023,"Zach","Courtney","TE","Colorado","Coastal Carolina",2023-04-19,0.84,3,"Immediate"
2023,"James","Turner","K","Louisville","Michigan",2023-04-25,0.83,3,"Immediate"
2023,"Mark","Pope","WR","Jackson State","Massachusetts",2022-12-05,0.82,3,"Immediate"
2023,"Matt","Smith","TE","Duke","Massachusetts",2022-12-31,0.81,3,"Immediate"
2023,"Tavian","Brown","LB","Colorado State","Georgia State",2022-12-05,0.79,2,"Immediate"
2023,"Hayden","Harris","DL","UCLA","Montana",2022-11-30,NA,3,"Immediate"
2023,"JP","Murphy","TE","San Diego State","Eastern Washington",2022-12-07,NA,3,"Immediate"
2023,"DJ","Taylor","S","Arizona State","Cincinnati",2022-12-28,0.84,3,"Immediate"
2024,"Julian","Humphrey","CB","Georgia",NA,2024-01-03,NA,4,"Immediate"
2024,"Kyle","Williams","WR","Washington State",NA,2023-12-27,NA,3,"Immediate"
2024,"Danny","Saili","DL","BYU","Arkansas",2024-05-01,0.87,3,"Immediate"
2024,"Jayson","Jenkins","DL","Tennessee",NA,2024-04-22,NA,3,"Immediate"
2024,"Teivis","Tuioti","IOL","Colorado State","San Diego State",2024-04-30,NA,3,"Immediate"
2024,"Decamerion","Richardson","CB","Mississippi State","Ole Miss",2023-12-13,0.91,4,"Immediate"
2024,"Lake","Ellis","CB","Bryant","Massachusetts",2023-11-24,0.85,3,"Immediate"
2024,"Tacario","Davis","CB","Arizona",NA,2024-01-23,0.92,4,"Withdrawn"
2024,"E.J.","Warner","QB","Temple","Rice",2023-11-28,0.86,3,"Immediate"
2024,"AK","Kelly","WR","Wake Forest",NA,2023-12-04,NA,3,"Immediate"
2024,"Herman","Brister III","S","Air Force","Southern",2024-04-18,NA,NA,"Immediate"
2024,"Devin","Sherwood","QB","Virginia",NA,2023-12-05,NA,NA,"Withdrawn"
2024,"Ralph","Mency","DL","Middle Tennessee",NA,2023-12-04,NA,3,"Withdrawn"
2024,"Jalen","Montgomery","RB","Middle Tennessee","Eastern Kentucky",2024-04-17,NA,NA,"Immediate"
2024,"Lyndon","Cooper","IOL","NC State","Pittsburgh",2023-12-04,0.84,3,"Immediate"
2024,"Tybo","Rogers","RB","Washington",NA,2024-01-19,0.88,3,"Withdrawn"
2024,"Charles","Brantley","CB","Michigan State",NA,2023-12-09,NA,3,"Withdrawn"
2024,"Chase","Bisontis","OT","Texas A&M",NA,2023-12-06,0.94,4,"Withdrawn"
2024,"Buddy","Mack III","S","Pittsburgh","South Carolina",2023-11-29,NA,3,"Immediate"
2024,"Antonio","Cotman Jr.","CB","Virginia Tech","Charlotte",2024-04-17,0.85,3,"Immediate"
2024,"Carl","Biddings","DL","Indiana",NA,2023-12-12,NA,NA,"Withdrawn"
2024,"Ibrahim","Diawara","EDGE","Shippensburg University","Coastal Carolina",2023-11-30,0.84,3,"Immediate"
2024,"Hunter","Vivaldi","WR","Texas A&M",NA,2023-09-05,NA,NA,"Immediate"
2024,"Jawaun","Singletary","IOL","Grambling","New Mexico",2023-12-01,0.84,3,"Immediate"
2024,"Noah","Toster","WR","Chowan","South Alabama",2023-11-23,0.81,3,"Immediate"
2024,"Ahmad","Nalls","LB","Kent State",NA,2023-10-02,NA,3,"Immediate"
2024,"Quentin","Ajiero","CB","Duke",NA,2024-04-29,NA,3,"Immediate"
2024,"Dylan","Wittke","QB","Virginia Tech","Minnesota",2024-04-17,0.83,3,"Immediate"
2024,"Dylan","Devito","LB","Arizona State",NA,2023-09-29,NA,2,"Immediate"
2024,"Rahsul","Faison","RB","Utah State",NA,2024-04-26,NA,2,"Immediate"
2024,"Will","Shaffer","LB","Utah State",NA,2024-04-18,0.83,3,"Immediate"
2024,"Greyson","Morgan","TE","Hawai'i",NA,2023-09-27,NA,NA,"Immediate"
2024,"Dallas","Branch","CB","San Diego State","Kent State",2023-09-27,0.85,3,"Immediate"
2024,"Simeon","Barrow Jr.","DL","Michigan State","Miami",2024-04-18,0.87,3,"Immediate"
2024,"Bryce","Llewellyn","S","Charleston Southern","Eastern Michigan",2023-12-03,0.86,3,"Immediate"
2024,"Moussa","Berry","WR","Western Kentucky",NA,2024-04-25,NA,NA,"Immediate"
2024,"Jalen","Emery","CB","Houston",NA,2024-04-24,NA,3,"Withdrawn"
2024,"Nate","Temple","EDGE","Pittsburgh",NA,2023-11-29,NA,3,"Withdrawn"
2024,"Tyler","Shough","QB","Texas Tech","Louisville",2023-11-19,0.87,3,"Immediate"
2024,"Eddie","Kelly","DL","Georgia Tech","Missouri",2024-04-17,0.87,3,"Immediate"
2024,"Billy","Conaway","RB","Kansas",NA,2024-04-17,NA,NA,"Immediate"
2024,"Da'Marcus","Cosby II","CB","Sam Houston",NA,2024-04-17,NA,NA,"Immediate"
2024,"Bradley","Weaver","DL","Ohio",NA,2024-04-23,NA,3,"Immediate"
2024,"De'Rickey","Wright","S","Vanderbilt","Vanderbilt",2023-12-04,0.89,3,"Immediate"
2024,"Owen","Anderson","TE","Illinois","Massachusetts",2024-04-09,NA,3,"Immediate"
2024,"Cael","Vanderbush","TE","Iowa","Indiana State",2024-04-23,NA,3,"Immediate"
2024,"Gabriel","Arena","IOL","Virginia Tech","Buffalo",2024-04-17,0.84,3,"Immediate"
2024,"Carson","Voss","P","Western Michigan","Michigan State",2023-12-08,NA,NA,"Immediate"
2024,"Anthony","Madrigal","OLB","San José State",NA,2023-11-29,NA,2,"Immediate"
2024,"Wyatt","Redding","K","Boise State","Central Washington",2024-04-17,NA,2,"Immediate"
2024,"Antonio","Gates Jr.","WR","Michigan State",NA,2024-04-22,NA,4,"Immediate"
2024,"NyNy","Davis","WR","UL Monroe",NA,2024-04-17,NA,2,"Immediate"
2024,"Christian","Ellis","S","New Mexico",NA,2023-11-29,NA,3,"Withdrawn"
2024,"Collin","Gamble","CB","California",NA,2024-04-22,NA,3,"Immediate"
2024,"Clay","Nanke","EDGE","Colorado State",NA,2023-12-07,NA,3,"Immediate"
2024,"Malik","Dixon","S","UConn",NA,2023-11-30,NA,3,"Withdrawn"
2024,"George","French","OT","Pittsburgh",NA,2024-04-17,NA,NA,"Immediate"
2024,"Guerlens","Milfort","DL","UAB",NA,2024-04-17,NA,3,"Immediate"
2024,"Kadan","Lewis","DL","Arkansas State",NA,2024-04-17,NA,3,"Immediate"
2024,"Habib","Bello","DL","Washington",NA,2024-04-17,NA,2,"Immediate"
2024,"Anthony","Smith","IOL","Iowa State","Tennessee State",2024-04-17,NA,2,"Immediate"
2024,"Makkah","Jordan","S","Georgia State","Garden City C.C. ",2024-04-17,NA,3,"Immediate"
2024,"Christian","Womack","RB","Purdue",NA,2024-04-17,NA,NA,"Immediate"
2024,"Yusuf","Terry","WR","South Florida","Georgia State",2024-04-17,NA,3,"Immediate"
2024,"Khairi","Manns","EDGE","Colorado","James Madison",2024-04-17,NA,NA,"Immediate"
2024,"Vaughn","Pemberton","RB","Ball State",NA,2023-12-04,NA,2,"Immediate"
2024,"Justice","Ugo","S","Houston",NA,2024-04-18,NA,3,"Immediate"
2024,"John","Howse IV","S","Vanderbilt","Middle Tennessee",2024-04-17,NA,3,"Immediate"
2024,"Ike","Udengwu III","QB","Eastern Michigan","Grand Valley State University",2024-04-17,NA,3,"Immediate"
2024,"Derrick","Brown","LB","Texas State",NA,2024-04-17,NA,3,"Immediate"
2024,"Brady","Tillman","RB","UL Monroe",NA,2024-04-17,NA,NA,"Immediate"
2024,"Dylan","Barrett","IOL","Wisconsin","Iowa State",2023-11-29,0.86,3,"Immediate"
2024,"Sam","Brown","WR","Houston","Miami",2024-04-16,0.92,4,"Immediate"
2024,"Kamron","Scott","IOL","UTSA",NA,2024-04-16,NA,3,"Immediate"
2024,"Keeon","Terrell","DL","South Florida",NA,2024-04-16,NA,3,"Immediate"
2024,"Chris","Morris","OT","Memphis",NA,2024-04-16,NA,3,"Immediate"
2024,"Kiael","Kelly","QB","Ball State",NA,2024-04-15,NA,3,"Immediate"
2024,"Max","Marsh","QB","Kansas State",NA,2024-04-16,NA,3,"Immediate"
2024,"Joseph","McKay","RB","East Carolina",NA,2023-12-04,NA,3,"Immediate"
2024,"Cormani","McClain","CB","Colorado","Florida",2024-04-16,0.94,4,"Immediate"
2024,"Tavian","Combs","S","New Mexico",NA,2023-11-28,NA,2,"Withdrawn"
2024,"Jeremiah","Josephs","CB","Tennessee State",NA,2024-04-16,0.84,3,"Immediate"
2024,"Kaden","Moorman","RB","Louisville","Butler C.C.",2024-04-16,NA,NA,"Immediate"
2024,"Major","Byrd","S","North Carolina",NA,2023-12-04,NA,NA,"Immediate"
2024,"Marcel","Walker","EDGE","Nevada","Ohio",2024-04-16,NA,NA,"Immediate"
2024,"Elisha","Samples","OT","East Carolina","Wofford",2023-12-04,NA,3,"Immediate"
2024,"Eamonn","Dennis","WR","Michigan","Ohio",2024-03-18,NA,3,"Immediate"
2024,"TJ","Hartley","K","Austin Peay","Georgia Southern",2024-04-16,NA,NA,"Immediate"
2024,"Shawn","Burton Jr.","OT","Georgia State","North Carolina Central",2024-04-16,NA,2,"Immediate"
2024,"Corey","Ellington","S","Mississippi State",NA,2023-12-07,NA,3,"Withdrawn"
2024,"Jordan","Dingle","TE","Kentucky",NA,2023-12-07,NA,3,"Withdrawn"
2024,"Deljay","Bailey","QB","Ole Miss","Grambling",2024-04-16,NA,3,"Immediate"
2024,"Andrew","Henry","RB","New Mexico",NA,2023-11-29,NA,3,"Withdrawn"
2024,"Kaidon","Salter","QB","Liberty",NA,2024-01-02,0.92,4,"Withdrawn"
2024,"Micah","Bowens","QB","Charlotte","Bethune-Cookman",2023-12-07,NA,3,"Immediate"
2024,"Jaquez","Moore","RB","Duke",NA,2023-12-06,NA,3,"Withdrawn"
2024,"Bryson","Rodgers","WR","Ohio State",NA,2024-01-02,0.89,3,"Withdrawn"
2024,"Stone","Hollenbach","QB","Western Michigan",NA,2023-11-29,NA,2,"Immediate"
2024,"Jonathan","Bax","EDGE","TCU",NA,2023-12-05,NA,3,"Withdrawn"
2024,"Solomon","DeShields","LB","Pittsburgh","Texas A&M",2024-04-16,0.88,3,"Immediate"
2024,"Juan","Davis","TE","Texas",NA,2024-01-06,NA,3,"Withdrawn"
2024,"Ryan","Capriotti","K","East Carolina","Maryland",2023-11-27,NA,NA,"Immediate"
2024,"Brayden","Schager","QB","Hawai'i",NA,2023-12-06,NA,3,"Withdrawn"
2024,"Myles","Jackson","EDGE","Indiana","Tulsa",2023-11-27,0.85,3,"Immediate"
2024,"Julian","Gray","WR","NC State","Liberty",2024-04-16,NA,4,"Immediate"
2024,"Tyler","Patterson","P","Florida International","West Florida",2024-04-16,NA,NA,"Immediate"
2024,"Israel","Carter","QB","South Florida",NA,2024-01-04,NA,3,"Withdrawn"
2024,"Roman","Fuller","QB","Tulsa","CSU-Pueblo",2023-11-30,NA,3,"Immediate"
2024,"Bryce","McFerson","P","Notre Dame","Maryland",2024-04-16,NA,3,"Immediate"
2024,"Luke","Hamilton","RB","West Virginia",NA,2024-01-17,NA,NA,"Immediate"
2024,"Marcus","Moore","DL","North Texas","Sam Houston",2024-04-16,NA,3,"Immediate"
2024,"Artez","Hooker","WR","Florida International",NA,2024-04-16,NA,3,"Immediate"
2024,"Dylan","Gebbia","QB","North Texas",NA,2024-04-16,NA,3,"Immediate"
2024,"Cevan","Edwards","DL","Memphis",NA,2024-04-16,NA,3,"Immediate"
2024,"Tre'Darius","Brown","DL","Texas Tech","South Alabama",2024-04-16,NA,3,"Immediate"
2024,"Bryce","Stephens","WR","Arkansas",NA,2023-12-07,NA,3,"Withdrawn"
2024,"Malcolm","Pugh","DL","Georgia Tech",NA,2023-12-15,NA,3,"Immediate"
2024,"Jaylen","Stinson","S","Duke",NA,2023-11-30,NA,3,"Withdrawn"
2024,"Daniel","Harris","CB","Georgia",NA,2023-12-26,NA,4,"Immediate"
2024,"Dillon","Gabriel","QB","Oklahoma","Oregon",2023-12-04,0.91,4,"Immediate"
2024,"Darius","Gooden","CB","Massachusetts",NA,2024-03-25,0.81,3,"Immediate"
2024,"DeAndra","Burns Jr.","WR","Arkansas State",NA,2024-04-16,NA,3,"Immediate"
2024,"Shane","Calhoun","TE","East Carolina","Texas A&M",2024-04-16,0.86,3,"Immediate"
2024,"Aidan","Kaler","LB","Stony Brook","Charlotte",2023-11-24,0.83,3,"Immediate"
2024,"Torey","Richardson","CB","UTEP","Temple",2023-11-29,0.86,3,"Immediate"
2024,"Declan","McMahon","RB","Indiana",NA,2024-04-16,NA,NA,"Immediate"
2024,"Marlon","Jones Jr.","CB","Eastern Washington","Vanderbilt",2023-12-03,0.88,3,"Immediate"
2024,"Cam'Ron","Valdez","RB","Texas Tech",NA,2023-12-09,NA,3,"Withdrawn"
2024,"Alex","Bauman","TE","Tulane",NA,2023-12-12,NA,3,"Withdrawn"
2024,"Grant","Bingham","OT","Kentucky",NA,2023-11-30,NA,4,"Immediate"
2024,"Isaiah","Johnson","RB","North Texas","Abilene Christian",2023-12-01,NA,3,"Immediate"
2024,"Jalil","Smith","DL","Syracuse",NA,2023-12-14,NA,3,"Withdrawn"
2024,"Dylan","Barrett","IOL","Wisconsin","Iowa State",2023-12-04,NA,3,"Immediate"
2024,"Andon","Carpenter","DL","Kansas","Missouri Western State",2024-04-16,NA,NA,"Immediate"
2024,"Jacob","Page","WR","Colorado",NA,2024-04-16,NA,3,"Immediate"
2024,"Clayton","Coll","LB","Ball State",NA,2023-12-01,0.86,3,"Withdrawn"
2024,"Reggie","Love III","RB","Illinois","Purdue",2023-12-04,0.88,3,"Immediate"
2024,"Nikai","Martinez","CB","UCF","Michigan State",2024-04-16,0.85,3,"Immediate"
2024,"Anthony","Romphf","CB","Western Michigan","Charlotte",2023-11-30,0.83,3,"Immediate"
2024,"Tyreek","Chappell","CB","Texas A&M",NA,2023-12-06,0.88,3,"Withdrawn"
2024,"De'Eric","Mister","OT","Minnesota","Howard",2024-04-16,NA,3,"Immediate"
2024,"Wyatt","Anderson","IOL","Western Kentucky",NA,2023-12-04,NA,NA,"Immediate"
2024,"Kyle","McNamara","WR","UTEP",NA,2024-04-16,NA,2,"Immediate"
2024,"Tanner","Blount","LB","Fresno State",NA,2023-11-30,NA,NA,"Immediate"
2024,"Jamir","Reyes","S","Army",NA,2024-04-16,NA,3,"Immediate"
2024,"Jovon","Jackson","S","Fairmont State",NA,2023-11-20,NA,NA,"Immediate"
2024,"Naseri","Danielson","LB","BYU","San José State",2024-04-16,NA,3,"Immediate"
2024,"Jacob","Edmonds","IOL","Utah",NA,2024-04-16,NA,2,"Immediate"
2024,"Raymond","Woodie III","S","California","Bethune-Cookman",2023-12-19,0.86,3,"Immediate"
2024,"AJ","Williams","CB","Wake Forest","Coastal Carolina",2023-11-29,0.82,3,"Immediate"
2024,"Nathan","Gates","OT","Washington State","Florida A&M",2024-04-16,NA,3,"Immediate"
2024,"Lonnie","Rice","LB","Western Kentucky",NA,2024-04-16,NA,3,"Immediate"
2024,"Mason","Garcia","QB","East Carolina","Austin Peay",2023-12-04,NA,4,"Immediate"
2024,"Daiyaan","Hawkins","CB","Temple","UAlbany",2024-04-16,NA,NA,"Immediate"
2024,"Cole","Pruett","WR","Washington State","Eastern Washington",2024-04-16,NA,2,"Immediate"
2024,"Tad","Hudson","QB","North Carolina","Coastal Carolina",2024-04-16,NA,4,"Immediate"
2024,"Sam","Lee","TE","Hillsdale College",NA,2023-12-01,NA,NA,"Immediate"
2024,"Josh","Lee","TE","Hillsdale College",NA,2023-12-01,NA,NA,"Immediate"
2024,"Owen","Gibbs","LB","Heidelberg",NA,2023-12-01,NA,NA,"Immediate"
2024,"Rickie","Davis","CB","Western Kentucky",NA,2024-04-16,NA,NA,"Immediate"
2024,"Jakeen","Harris","S","NC State","North Carolina",2023-11-29,0.88,3,"Immediate"
2024,"Brandon","Crenshaw-Dickson","OT","San Diego State","Florida",2023-11-29,0.87,3,"Immediate"
2024,"Aydan","White","CB","NC State",NA,2024-01-03,NA,3,"Withdrawn"
2024,"Coleman","Owen","WR","Northern Arizona","Ohio",2023-12-02,0.85,3,"Immediate"
2024,"Stephon","Wright","DL","SMU","Texas Southern",2023-11-20,NA,4,"Immediate"
2024,"Matt","Colombo","RB","USC","San Diego",2023-11-30,NA,NA,"Immediate"
2024,"Da'Quan","Johnson","S","Duke","Campbell",2024-04-16,NA,3,"Immediate"
2024,"Jonathan","Mendoza","OT","Yale","Louisville",2023-11-21,0.88,3,"Immediate"
2024,"Abraham","Montano","K","Fresno State","San Diego State",2023-11-30,NA,NA,"Immediate"
2024,"Bam","Booker","EDGE","Bowling Green",NA,2024-04-16,NA,3,"Immediate"
2024,"Jules","Ney","IOL","Georgia State","Chattanooga",2024-04-16,NA,3,"Immediate"
2024,"Evan","Blalock","CB","UL Monroe",NA,2024-04-16,NA,NA,"Immediate"
2024,"Gerard","Edimo","TE","South Florida","Stephen F. Austin",2024-04-16,NA,3,"Immediate"
2024,"Terrell","James","EDGE","Arkansas State","Murray State",2024-04-16,NA,3,"Immediate"
2024,"Tyler","Thomas","DL","UAB",NA,2024-04-16,NA,NA,"Immediate"
2024,"Steven","Jones Jr.","CB","Georgia Tech","Murray State",2024-04-16,NA,3,"Immediate"
